run_id,attempt_number,session_started_at,session_id,competition_id,competition_name,question_id,level,question_text,options_json,chosen_option_id,correct,timed_out,game_over,earned_amount,latency_seconds,strategy,confidence,explanation,raw_llm_output,prompt_version,retrieved_context,error_message
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,2828,0,Which of the following is a function of the digestive system of the human body?,"[[0, ""breaking down food into nutrients""], [1, ""sending signals from the brain to the spinal cord""], [2, ""providing support for the body""], [3, ""carrying oxygen to the lungs""]]",0,True,False,False,500,2.4071884155273438,hybrid_rag_rrf_rerank_qwen35_gguf,,,0,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 28366, ""reranker_score"": 3.3381175994873047, ""text"": ""The digestive system is the parts of the body that digest food. It is the gastrointestinal system. It breaks down food into simple chemicals which can be absorbed into the blood stream. It also produces waste, which be expelled by passing gas, pooping, or even passing urine (peeing). From the blood stream, nutrients go to the liver, which is a kind of chemical factory for the body. The liver adjusts the nutrients so that the mix is what the body needs. In the stomach, gastric acid is introduced.""}, {""source"": ""simplewiki"", ""idx"": 28188, ""reranker_score"": 2.66564679145813, ""text"": ""and right gastric artery, left and right gastroepiploic artery and short gastric arteries ]] The stomach is part of the digestive system. It is an internal organ between the esophagus and the small intestines. The stomach is the third stage in the digestive process. It holds food after eating. Food in the stomach then passes to the small intestine, where most of the food's nutrition is absorbed. Other words for stomach include belly and tummy. Function In humans The stomach contains hydrochloric""}, {""source"": ""simplewiki"", ""idx"": 28367, ""reranker_score"": 2.5889673233032227, ""text"": ""gastrointestinal system starts at the lips and ends at the anus. Animals like worms, insects, mammals, birds, fish, and people all have digestive systems. Passing gas (farting or burping) during digesting is normal. The digestive system is not just the gut, but also many other organs which help digest food. For example, digestive enzymes are needed to break down carbohydrates and meat into substances which can be absorbed. The absorbed food then goes to the rest of the body to feed it and enable""}, {""source"": ""simplewiki"", ""idx"": 48754, ""reranker_score"": 1.4099628925323486, ""text"": ""The gastrointestinal tract (also called the GI tract, digestive tract, and the alimentary canal) is the part of an animal that digests food and drink. For the human organs, see digestive system. The canal (or tube) carries food through digestion and excretion. Into the tube come various digestive enzymes. Gut flora help digestion, and the production of vitamins. Muscular movements pass the material down the tube. The gut usually has an exit, the anus, by which the animal disposes of solid wastes""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,3127,0,All living things are composed of cells. Which action is not accomplished by repeated cell division?,"[[0, ""a broken bone growing back together""], [1, ""a plant developing new leaves""], [2, ""an eight-pound baby growing into a 100-pound teenager""], [3, ""a plant using sunlight to make its own food""]]",3,True,False,False,1000,2.004136085510254,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 94125, ""reranker_score"": -0.8549768328666687, ""text"": ""cell: nuclei stained blue, mitochondria stained red, and F-actin, a component of microfilaments, stained green. Cell imaged on a fluorescent microscope.]] In biology, the cell is the basic structure of organisms. All living things are made up of cells, from the organs in the human body to the parts of plants. All cells are made by the division of cells that already exist (pre-existing cells). The environment outside the cell is separated from the cytoplasm inside the cell by the cell membrane. I""}, {""source"": ""simplewiki"", ""idx"": 51275, ""reranker_score"": -2.1040968894958496, ""text"": ""Cell division is how a cell, called the parent cell, divides into two cells, called daughter cells. When the cell divides, everything inside it divides also. The nucleus and the chromosomes divide, and the mitochondria divide also. In mitosis, an ordinary body (somatic) cell divides to make two daughter cells. In meiosis, a cell divides twice, to produce four gametes (sex cells). The first division of meiosis is a special kind of cell division called a reduction division because the number of ch""}, {""source"": ""simplewiki"", ""idx"": 374, ""reranker_score"": -3.556546688079834, ""text"": ""structures, or work as antibodies. The building blocks of proteins are amino acids, and living things use twenty different amino acids to make them. Nucleic acids are made of nucleotides. Their job is to store, pass on, and express genetic information. DNA and RNA are examples of nucleic acids. Cells Cell theory says that cells are the basic building blocks of all living things. Every living thing is made of one or more cells, and new cells come from existing cells by dividing. Most cells are ve""}, {""source"": ""simplewiki"", ""idx"": 94134, ""reranker_score"": -4.212604999542236, ""text"": ""as they evolved to have what we see today. An example of a prokaryotic cell (like germs on teeth or on surfaces) version of this is a group of cells living together on a biofilm for survival. Cell history The cell theory includes these important ideas: # All living things are made of cells. # The cell is the basic unit of structure and function in all organisms. # Every cell comes from another cell that lived before it. There is a 4th idea, because of advancements in biology: Cells carry genetic""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,4557,0,Which is most likely a learned behavior for a raccoon?,"[[0, ""moving four legs while running""], [1, ""opening a trashcan looking for food""], [2, ""having a litter of four babies""], [3, ""making a den in the hollow of a tree""]]",1,True,False,False,2000,2.228041648864746,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 70761, ""reranker_score"": -0.7218946218490601, ""text"": ""The raccoon (Procyon lotor, common raccoon,) is a mammal. Raccoons are curious, clever, and solitary. They are originally from North America. They have spread through Central America, and live in various habitats. They have escaped in some parts of Eurasia (see map), and now live there as well. Raccoons are in the family Caniformia, and are related to the mustelids. The raccoon has short legs, a pointed nose, small ears, grayish-brown fur, and a bushy tail. The raccoon's most distinctive feature""}, {""source"": ""simplewiki"", ""idx"": 70762, ""reranker_score"": -3.7758736610412598, ""text"": ""27% vertebrates. Raccoons are omnivores. They feed on mice, squirrels, rabbits, birds, fish, frogs, turtles, lizards, snakes, eggs, insects, worms, fruit, and nuts. Their predators are red foxes, wolves, coyotes, bears, eagles, hawks, owls, cougars, and lynxes. Most raccoons live in the wild. Being around humans does not bother them. They often nest in empty buildings, garages, sheds, and even the attics of houses. Raccoons do not hibernate in the winter. Those that live further north where it i""}, {""source"": ""simplewiki"", ""idx"": 93661, ""reranker_score"": -4.860714435577393, ""text"": ""A raccoon (sometimes racoon) is a mammal native to the Americas. Raccoon may also mean: * The Raccoons, an animated television series * Raccoon City, a fictional metropolis depicted in Capcom's survival horror video-game series Resident Evil * Raccoon Creek, a disambiguation page lists several links * Raccoon Dog, a canine also known as tanuki * Raccoon River, a tributary of the Des Moines River * HMS Racoon, the name of six ships of the Royal Navy Other * Racoon (band), a Dutch rock band * raco""}, {""source"": ""simplewiki"", ""idx"": 102685, ""reranker_score"": -5.507288455963135, ""text"": ""The raccoon dog (Nyctereutes procyonoides), also known as the mangut, tanuki, or neoguri, is a member of the canid family and is from east Asia. Despite being hunted by many people (thousands of people), a small island in Japan has been designated a protected area for raccoon dogs. Physical description Raccoon dogs are fox-like in build, but with shorter legs and tail. They have a dark patch on the side of the face, similar to a raccoon's facial markings.""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,4308,0,Where are fern plants most likely to grow?,"[[0, ""at the bottom of an ocean""], [1, ""in the middle of a prairie""], [2, ""in a desert""], [3, ""along a river""]]",3,True,False,False,4000,2.209822177886963,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 238576, ""reranker_score"": 3.5039849281311035, ""text"": ""The Christmas fern, Polystichum acrostichoides, is an evergreen fern. It grows mostly in the eastern part of the United States. Christmas fern usually grows in dense woods and rocky mountains. The name supposedly comes from the plant being still lush and green around Christmas. They usually grow around one to two feet (30 to 60 cm) tall. Their fronds grow in circular clumps. References""}, {""source"": ""simplewiki"", ""idx"": 157985, ""reranker_score"": 2.716545820236206, ""text"": ""other island groups nearby. A few genera extend further, such as Culcita in southern Europe. Like all ferns, tree ferns reproduce by means of spores developed in sporangia on the undersides of the fronds. The fronds of tree ferns are usually very large, and multiple-divided fronds. The young fronds of ferns emerge in coils that uncurl as they grow. Unlike flowering plants, tree ferns do not form new woody tissue in their trunk as they grow. Rather, the trunk is supported by a fibrous mass of roo""}, {""source"": ""simplewiki"", ""idx"": 65048, ""reranker_score"": 2.4523065090179443, ""text"": ""that they best live in a place where there is a lot of fog or has a lot of rainfall and is in a shade that protects them from direct sunlight. Most do have roots, stems, and leaves. Their stems may form runners, called stolons above the ground, or rhizomes below ground. The leaves are green and large, and may have spores on the underside. Some ferns grow large in moist places. They can survive in more places than mosses, but not as much as seed plants. During the Carboniferous period – from 350 ""}, {""source"": ""simplewiki"", ""idx"": 65047, ""reranker_score"": 0.25164633989334106, ""text"": ""Ferns are a group of about 20,000 species of plants. About 10,000 are living: they are in the division Pteridophyta. Unlike bryophytes, ferns have xylem and phloem, which makes them vascular plants. Unlike seed plants like angiosperms (flowering plants) or gymnosperms, ferns do not have seeds. Instead, they reproduce by releasing their spores into the environment where the germinate into a Prothallus. Most ferns belong to the Class Leptosporangiata (or Pteridopsida). This includes most of those ""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,4384,0,Which of these is produced during photosynthesis?,"[[0, ""carbon dioxide""], [1, ""amino acid""], [2, ""glycerol""], [3, ""glucose""]]",3,True,False,False,8000,2.087772846221924,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 5502, ""reranker_score"": 3.767483711242676, ""text"": ""from the atmosphere. These make glucose and oxygen by photosynthesis]] Photosynthesis is a process in which green plants make their own food from sunlight, using the help of leaves to produce sugar. It is the process by which these organisms convert light energy into chemical energy, which is used to produce food.Photosynthesis is the process by which leaving plant cells containing chlorophyll produced food substances (glucose and starch) from carbon dioxide and oxygen is released as a bio produ""}, {""source"": ""simplewiki"", ""idx"": 384, ""reranker_score"": 2.2098705768585205, ""text"": ""the stored energy can be released through cellular respiration to power the organism’s activities. In most cases, oxygen is released as a waste product. Most plants, algae, and cyanobacteria perform photosynthesis, and this process is mainly responsible for maintaining the oxygen in Earth’s atmosphere and providing most of the energy needed for life. Photosynthesis happens in four stages: light absorption, electron transport, ATP production, and carbon fixation. Light absorption is the first ste""}, {""source"": ""simplewiki"", ""idx"": 118710, ""reranker_score"": 1.4779196977615356, ""text"": ""Photorespiration, or \""'photo-respiration'\"", is a process in plant metabolism. A sugar has oxygen added to it by the enzyme (RuBisCO), instead of carbon dioxide during normal photosynthesis. This process reduces efficiency of photosynthesis. Photorespiration can occur when carbon dioxide levels are low, for example, when the stomata are closed to prevent water loss during drought. In most plants, photorespiration increases as temperature increases. Photorespiration produces no ATP and leads to a ""}, {""source"": ""simplewiki"", ""idx"": 5504, ""reranker_score"": 0.9989970326423645, ""text"": ""green tissues). They contain chlorophyll, the green pigment that absorbs light energy. In leaves, palisade cells have chloroplasts to capture light. Oxygen is produced as a result of photosynthesis and released into the atmosphere through respiration. All the oxygen in the atmosphere has its origin in plants (including those microorganisms which do photosynthesis). Glucose is used in respiration (to release energy in cells). It is stored in the form of starch (which is converted back to glucose ""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,5335,0,Which environmental risk is not associated with the disposal of used motor oil from cars?,"[[0, ""It leaks onto the ground and contaminates soil and ground water.""], [1, ""It enter storm drains and contaminates surface water.""], [2, ""It is insoluble and difficult to clean up.""], [3, ""It dissolves in water and causes acid rain.""]]",3,True,False,False,16000,2.112963914871216,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 189054, ""reranker_score"": -6.009170055389404, ""text"": ""A lubricant is a substance used to reduce friction between moving surfaces. The property of reducing friction is known as lubricity (slipperiness). A good lubricant has the following characteristics: * Does not get affected by temperature or pressure at all * Does not burn easily, and may also prevent rusting * High viscosity (feels like a very thick liquid) * Does not mix with water The most often used lubricant is motor oil, which is used in engines of cars and motorcycles. Sometimes, chemical""}, {""source"": ""simplewiki"", ""idx"": 404136, ""reranker_score"": -6.183422088623047, ""text"": ""An oil filter is a filter designed to remove contaminants from engine oil, transmission oil, lubricating oil, or hydraulic oil. Their chief use is in internal-combustion engines for motor vehicles (both on- and off-road ), powered aircraft, railway locomotives, ships and boats, and static engines such as generators and pumps. Other vehicle hydraulic systems, such as those in automatic transmissions and power steering, are often equipped with an oil filter. Gas turbine engines, such as those on j""}, {""source"": ""simplewiki"", ""idx"": 132508, ""reranker_score"": -6.512031555175781, ""text"": ""Therefore, travel businesses and people who help the visitors also lost money. East of Mobile Bay, damage from oil spill cleanup crews and vehicles caused more damage to the fragile dune habitat than the oil spill itself. Dune habitats can be destroyed by nothing more than light foot traffic and in no way can support the egress of hundreds of vehicles being deployed. Despite large amounts of supporting evidence, BP still denies this and apparently has persons editing and or reverting Wikipedia a""}, {""source"": ""kelm"", ""idx"": 42290, ""reranker_score"": -7.4342780113220215, ""text"": ""The chairperson of Motor Oil Hellas is Giannis Vardinogiannis.""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,4057,0,Zinc is a mineral that helps,"[[0, ""carry oxygen in blood.""], [1, ""prevent cavities in teeth.""], [2, ""keep water balanced in cells.""], [3, ""heal cuts and scratches.""]]",3,True,False,False,32000,2.1146984100341797,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 3410, ""reranker_score"": 4.596248149871826, ""text"": ""them. Zinc is found in at least 100 enzymes. It is the second most common transition metal other than iron. Zinc also is used by the brain. The human body contains 2 to 4 grams of zinc. A zinc enzyme helps remove carbon dioxide from blood. Whole wheat has much zinc in it. As well as potentially helping to prevent colds, zinc intake improves male ejaculation. Safety The body needs small amounts of zinc, and it is a normal part of the human diet, but large amounts of zinc metal are toxic. It can d""}, {""source"": ""simplewiki"", ""idx"": 3408, ""reranker_score"": 4.311585426330566, ""text"": ""sulfide, heat, light, and gases. Zinc sheet metal is used to make zinc bars. As zinc compounds About 1/4 of zinc is used to make zinc compounds. Zinc oxide can be used for sunscreen or paint pigment. Zinc oxide also is a semiconductor. Zinc chloride is used to preserve wood so it does not rot. Some fungicides have zinc in them. Zinc sulfate is used in dyes and pigments. Zinc sulfide is used in fluorescent bulbs to convert the ultraviolet light to visible light. In biology Humans need a little bi""}, {""source"": ""simplewiki"", ""idx"": 3406, ""reranker_score"": 3.7805960178375244, ""text"": ""of zinc is used for corrosion prevention, which includes galvanizing. 47% of the world's zinc is used for galvanizing. This is used to protect another metal, usually iron, from rusting. The zinc coating corrodes instead of the iron. The zinc coating can be placed on the metal in two ways. The metal can be dipped into a pot of melted zinc. The zinc can also be electroplated on to the metal. Dipping lasts longer but has a patchy surface that some do not think looks nice. It is also used in motorbo""}, {""source"": ""simplewiki"", ""idx"": 3405, ""reranker_score"": -0.5222492218017578, ""text"": ""2 H 2 SO 4 + O 2 The sulfuric acid is reused in place of the sulfur trioxide to leach more zinc oxide. Zinc oxide can also be reduced by carbon to zinc metal and carbon dioxide at high temperatures. This is a blast furnace process similar to how iron is made. :2 ZnO + C → 2 Zn + CO 2 This form of zinc is cheaper but is not pure. Zinc is the fourth most commonly used metal in the world. About 10 million tons are made every year. Uses As a metal Zinc is used in electrical batteries. The alkaline c""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,3050,0,A car is rolling on a level street. What can make the car stop moving?,"[[0, ""a force that pushes the opposite of the direction that the car is moving""], [1, ""a force that pushes the same direction that the car is moving""], [2, ""a force that pushes straight up""], [3, ""a force that pushes straight down""]]",0,True,False,False,64000,2.0308961868286133,hybrid_rag_rrf_rerank_qwen35_gguf,,,0,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 97518, ""reranker_score"": -1.2177590131759644, ""text"": ""of the mass and the velocity of an object). If no outside force acts on an object, the object will continue to move at its present speed and direction (because of inertia). Cars consist of several objects, including the vehicle itself, loose objects in the car and, of course, passengers. If these objects are not restrained, they will continue moving at whatever speed the car is travelling at, even if the car is stopped by a collision. Stopping an object's momentum requires force acting over a pe""}, {""source"": ""simplewiki"", ""idx"": 69380, ""reranker_score"": -3.134352922439575, ""text"": ""]] Parking a vehicle means stopping and leaving it somewhere. It is important to make sure that the vehicle is parked somewhere where parking is allowed, otherwise the driver may have to pay a fine, or even worse, the vehicle may be clamped. Cars are usually parked in driveways, parking lots, garages, or on the side of the street. Parking a car is easier than parking a large vehicle such as a lorry (truck) or a coach. These large vehicles often have to go to special parks. Rules about parking ar""}, {""source"": ""simplewiki"", ""idx"": 197567, ""reranker_score"": -3.410254955291748, ""text"": ""turning radius. This limits how well these kinds of vehicles can move around where there are a large number of obstacles. Michael LaBarbera of the University of Chicago shows the limited turning radius of wheels by comparing humans walking with humans in wheelchairs. Jared Diamond points out that most examples of rolling in nature are found in wide open, hard terrain. This includes the use of rolling by dung beetles and tumbleweeds. Going over obstacles Wheels are bad at dealing with vertical (u""}, {""source"": ""simplewiki"", ""idx"": 36412, ""reranker_score"": -3.784525156021118, ""text"": ""For example, consider a situation where two cars are traveling along a road. See Figure 1. If they are separated by a distance of 100 meters, the car in the black is moving at 10 meters per second and the car in front is moving at 5 meters per second, both relative to the ground. There are three obvious inertial reference frames that can be used to determine when the cars will be even with each other: one where the back car is not moving but the front car is moving backwards at 5 m/s, one where ""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,1439,0,"Which area of mathematics focuses on the study of continuous functions and their rates of change, and is divided into differential and integral calculus?","[[0, ""Geometry""], [1, ""Number Theory""], [2, ""Calculus""], [3, ""Algebra""]]",2,True,False,False,128000,2.045985460281372,hybrid_rag_rrf_rerank_qwen35_gguf,,,2,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 29529, ""reranker_score"": 3.427652597427368, ""text"": ""Differential calculus, a branch of calculus, is the study of finding out the rate of change of a variable compared to another variable, by using functions. It is a way to find out how a shape changes from one point to the next, without needing to divide the shape into an infinite number of pieces. Differential calculus is the opposite of integral calculus. It was developed in the 1670s and 1680s by Sir Isaac Newton and Gottfried Leibniz. Background Variables Unlike a number such as 5 or 200, a v""}, {""source"": ""simplewiki"", ""idx"": 726, ""reranker_score"": 3.324049711227417, ""text"": ""Calculus is a branch of mathematics that describes continuous change. There are two different types of calculus. Differential calculus divides (differentiates) things into small (different) pieces, and tells us how they change from one moment to the next, while integral calculus joins (integrates) the small pieces together, and tells us how much of something is made, overall, by a series of changes. Calculus is used in a couple of sciences. History In the 1670s and 1680s, Sir Isaac Newton in Eng""}, {""source"": ""simplewiki"", ""idx"": 54840, ""reranker_score"": 0.36136022210121155, ""text"": ""In calculus, an integral is the space under a graph of an equation (sometimes said as \""the area under a curve\""). An integral is the reverse of a derivative, and integral calculus is the opposite of differential calculus. A derivative is the steepness (or \""slope\""), as the rate of change, of a curve. The word \""integral\"" can also be used as an adjective meaning \""related to integers\"". The symbol for integration, in calculus, is: \\textstyle \\int_{\\,}^{\\,} as a tall letter \""S\"". Integrals and derivativ""}, {""source"": ""simplewiki"", ""idx"": 132585, ""reranker_score"": -1.0126657485961914, ""text"": ""The fundamental theorem of calculus is central to the study of calculus. It is the theorem that shows the relationship between the derivative and the integral and between the definite integral and the indefinite integral. It is broken into two parts, the first fundamental theorem of calculus and the second fundamental theorem of calculus. Background A definition for derivative, definite integral, and indefinite integral (antiderivative) is necessary in understanding the fundamental theorem of ca""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,2236,0,What is the primary reason that the replication crisis may be exacerbated in the field of economics compared to other social sciences?,"[[0, ""Economics has a higher rate of publication bias compared to other social sciences due to its methodological complexity and the challenges in replicating empirical findings.""], [1, ""Economics has a higher rate of publication bias compared to other social sciences because of its simpler experimental designs.""], [2, ""Economics has a lower rate of publication bias compared to other social sciences.""], [3, ""Economics has a lower rate of publication bias compared to other social sciences because of its reliance on large, well-controlled experiments.""]]",0,True,False,False,256000,1.725006341934204,hybrid_rag_rrf_rerank_qwen35_gguf,,,0,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 2612, ""reranker_score"": -2.1793580055236816, ""text"": ""are tested in lab conditions or clinical trials. There are also problems inside the scientific community. Many researchers are under pressure to publish lots of papers to keep their jobs. This is called \""publish or perish.\"" It can lead to rushed studies, weak results, and even bad practices like p-hacking (changing data to get the desired result). These issues are part of what's known as the replication crisis, when other scientists try to repeat a study but do not get the same results. One big ""}, {""source"": ""simplewiki"", ""idx"": 206096, ""reranker_score"": -4.136020183563232, ""text"": ""to find professors with permanent jobs. But some schools have made special research centers, like Stanford’s Bio-X or Oxford’s Future of Humanity Institute, to support them and help overcome these challenges. Still, universities are not perfect. Sometimes the way they are set up can lead to problems. For example, the replication crisis in psychology showed that many studies could not be repeated, which made people question how reliable some research is. Other times, problems like racism or gende""}, {""source"": ""kelm"", ""idx"": 30286, ""reranker_score"": -8.190384864807129, ""text"": ""The business division of the Academie des Sciences Morales et Politiques is social science.""}, {""source"": ""kelm"", ""idx"": 36949, ""reranker_score"": -8.389166831970215, ""text"": ""Economists' field of work is Economics.""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,2694,0,"What term describes a molecule that consists of atoms of one chemical element, such as two atoms in an oxygen molecule (O2)?","[[0, ""Polyatomic ion""], [1, ""Homonuclear""], [2, ""Heterogeneous""], [3, ""Heteronuclear""]]",1,True,False,False,512000,1.9718897342681885,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 587, ""reranker_score"": 4.159075736999512, ""text"": ""atom. In carbon dioxide, there are exactly 2 oxygen atoms for 1 carbon atom. These relationships are described using chemical formulas such as H 2 O (two hydrogen atoms and one oxygen atom) and CO 2 (one carbon atom and two oxygen atoms). Mole Because atoms of different elements react with one another in very specific proportions but atoms of different elements have different weights, chemists often describe the number of different elements and compounds in terms of the number of \""moles\"". A \""mol""}, {""source"": ""simplewiki"", ""idx"": 10823, ""reranker_score"": 3.059232711791992, ""text"": ""A chemical compound is a substance made of two or more different elements joined together by chemical bonds in a fixed ratio. Many compounds are made of separate molecules. Each molecule has the same number and types of atoms. For example, every water molecule has two hydrogen atoms and one oxygen atom. Other compounds do not have separate molecules. Instead, their atoms are arranged in a large, repeating network. For example, sodium chloride (table salt) is made of equal numbers of sodium and c""}, {""source"": ""simplewiki"", ""idx"": 586, ""reranker_score"": 2.412045478820801, ""text"": ""example would be mixing sand and salt. This can be undone again to produce salt and sand separately. Chemical compounds are changed by a chemical reaction. An example would be heating sodium bicarbonate, common baking soda. It will make water, carbon dioxide, and sodium carbonate. This reaction cannot be undone. One very important concept in chemistry is that different atoms interact with one another in very specific proportions. For example, two hydrogen atoms interacting with one oxygen atom l""}, {""source"": ""simplewiki"", ""idx"": 1930, ""reranker_score"": 2.0374834537506104, ""text"": ""molecule. Carbon atoms are made blue, oxygen atoms are made red and hydrogen atoms are made white to show the difference. In reality atoms do not have a color.]] A molecule is the smallest amount of a chemical substance that can exist. If a molecule were split into smaller pieces, it would be a different substance. Molecules are made up of atoms that are stuck together in a particular shape or form. Not all combinations of atoms are equally possible; atoms make certain shapes in preference to ot""}]",
20260506_153411,3,2026-05-06 15:36:36,45554,2,Science and Nature,1372,0,What does the term 'Barnum effect' refer to in the context of astrology and psychology?,"[[0, ""The use of complex astrological formulas to determine life paths""], [1, ""The phenomenon of astrologers making accurate predictions""], [2, ""The ability to predict personality traits based on birth charts""], [3, ""The tendency to believe in horoscopes that are vague and general""]]",3,True,False,True,1024000,1.5420489311218262,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 294112, ""reranker_score"": -2.8456430435180664, ""text"": ""The Matthew effect is a social phenomenon which deals with recognition of scientific work. At some point in their career, scientists will get to a point where their current level of success is influenced more by things (and publications) they did in the past, and less by things and publications done at the moment. Robert K. Merton first used the term in 1968. It is named after the Parable of the talents or minas in the Gospel of Matthew:""}, {""source"": ""kelm"", ""idx"": 366009, ""reranker_score"": -4.344369411468506, ""text"": ""The vertical effect is a phenomenon in the United Kingdom.""}, {""source"": ""kelm"", ""idx"": 202646, ""reranker_score"": -5.067470073699951, ""text"": ""The Island effect can refer to: Island effect, a disambiguation page Island effect, a type of sandstorm.""}, {""source"": ""kelm"", ""idx"": 485387, ""reranker_score"": -5.72662353515625, ""text"": ""Kaiser effect may refer to: Kaiser effect, a disambiguation page Kaiser effect, a type of music.""}]",
20260506_153411,3,2026-05-06 15:37:10,45557,3,Maths,6766,0,Statement 1 | Every group of order 42 has a normal subgroup of order 7. Statement 2 | Every group of order 42 has a normal subgroup of order 8.,"[[0, ""True, True""], [1, ""False, True""], [2, ""True, False""], [3, ""False, False""]]",2,True,False,False,100,2.812452554702759,hybrid_rag_rrf_rerank_qwen35_gguf,,,2,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""kelm"", ""idx"": 352150, ""reranker_score"": 0.16705432534217834, ""text"": ""A characteristic subgroup is a normal subgroup.""}, {""source"": ""simplewiki"", ""idx"": 58298, ""reranker_score"": 0.08410409092903137, ""text"": ""multiple of 7\"", \""7 divides 42\"", or \""7 is a factor of 42\"", and we usually write 7 | 42. For example, the positive divisors of 42 are 1, 2, 3, 6, 7, 14, 21, 42. In general, we say that m divides n for non-zero integers m and n, if and only if there exists an integer k such that n = km. Thus, divisors can be negative as well as positive, although we often restrict our attention to positive divisors. (For example, there are six divisors of four, 1, 2, 4, -1, -2, -4, but one would usually mention onl""}, {""source"": ""simplewiki"", ""idx"": 355932, ""reranker_score"": -1.966329574584961, ""text"": ""In mathematics, a solvable group or soluble group is a group which has a subnormal series with abelian factors. Relation with the order of the group The Feit-Thompson theorem says that every group of odd order is solvable. Every finite group of order 60 or greater, every abelian group, and every subgroup of a solvable group is solvable. Applications The definition of solvable groups show why the polynomial equations of degree greater than 5 are (in general) not solvable using finite arithmetic o""}, {""source"": ""simplewiki"", ""idx"": 297909, ""reranker_score"": -3.365259885787964, ""text"": ""Let G be a group and let N be a normal subgroup of G. Then G/N=\\{gN:g\\in{G}\\} is the set of all cosets of N in G and is called the quotient group of N in G. This group is used in the proof of Lagrange's Theorem, for instance. In fact, the proof of Lagrange's theorem establishes that if G is finite, then |G/H|=|G|/|H| . References""}]",
